code,name,industry
300257,开山股份,通用设备
600113,浙江东日,商业物业经营
002724,海洋王,照明设备
600757,长江传媒,平面媒体
688249,晶合集成,半导体
301533,威马农机,专用设备
600199,金种子酒,饮料
300385,雪浪环境,专用设备
603177,德创环保,环保
600681,百川能源,燃气
002546,新联电子,输变电设备
603755,日辰股份,食品
603790,雅运股份,化学制品
000089,深圳机场,航空机场
603385,惠达卫浴,其他轻工
300122,智飞生物,生物医药
301173,毓恬冠佳,汽车
000633,合金投资,金属非金属新材料
300187,永清环保,环保
601398,工商银行,银行
688469,芯联集成-U,半导体
601288,农业银行,银行
600973,宝胜股份,输变电设备
600684,珠江股份,房地产服务
000995,皇台酒业,饮料
000692,惠天热电,电力
000501,武商集团,零售
832149,利尔达,电子元件
600581,八一钢铁,钢铁
000563,陕国投A,非银行金融
831689,克莱特,通用设备
688367,工大高科,铁路设备
300230,永利股份,化学制品
601007,金陵饭店,休闲服务
002440,闰土股份,化学制品
600790,轻纺城,商业物业经营
301218,华是科技,计算机软件
002551,尚荣医疗,医疗器械
002252,上海莱士,生物医药
300610,晨化股份,化学制品
600750,江中药业,中药生产
600928,西安银行,银行
002478,常宝股份,钢铁
300124,汇川技术,机器人
000716,黑芝麻,食品
688203,海正生材,合成纤维及树脂
600859,王府井,零售
301511,德福科技,电子设备制造
002667,威领股份,稀有金属
688377,迪威尔,专用设备
688573,信宇人,电子设备制造
600265,景谷林业,林业
300225,金力泰,化学制品
688102,斯瑞新材,基本金属
300669,沪宁股份,专用设备
600370,三房巷,化学原料
002060,广东建工,基础建设
601801,皖新传媒,平面媒体
300676,华大基因,生物医药
301305,朗坤环境,环保
688409,富创精密,通用设备
603633,徕木股份,汽车
600881,亚泰集团,建筑施工
000959,首钢股份,钢铁
002880,卫光生物,生物医药
300279,和晶科技,电子设备制造
603577,汇金通,输变电设备
603172,万丰股份,化学原料
000637,茂化实华,石油天然气
600366,宁波韵升,金属非金属新材料
300970,华绿生物,农业
838171,邦德股份,汽车
600938,中国海油,石油天然气
300835,龙磁科技,金属非金属新材料
603237,五芳斋,食品
601059,信达证券,非银行金融
300599,雄塑科技,其他建材
600819,耀皮玻璃,玻璃
688379,华光新材,金属制品
605287,德才股份,装修装饰
600064,南京高科,房地产开发
688296,和达科技,计算机软件
002041,登海种业,农业
002521,齐峰新材,造纸印刷
300241,瑞丰光电,光电子器件
688078,龙软科技,计算机软件
001208,华菱线缆,输变电设备
000859,国风新材,化学制品
600926,杭州银行,银行
603260,合盛硅业,金属非金属新材料
002125,湘潭电化,金属非金属新材料
000026,飞亚达,珠宝首饰
688289,圣湘生物,生物医药
600941,中国移动,通信运营
600968,海油发展,石油天然气
603395,红四方,化学制品
000818,航锦科技,化学原料
603396,金辰股份,电源设备
301538,骏鼎达,化学制品
600654,中安科,计算机软件
002614,奥佳华,小家电
603077,和邦生物,化学原料
600198,大唐电信,通信设备
688506,百利天恒-U,生物医药
688597,煜邦电力,通用设备
600919,江苏银行,银行
300263,隆华科技,环保
600722,金牛化工,化学原料
001215,千味央厨,食品
600080,金花股份,生物医药
603045,福达合金,金属非金属新材料
603858,步长制药,中药生产
688186,广大特材,钢铁
688070,纵横股份,航空航天装备
002928,华夏航空,航空机场
002903,宇环数控,通用设备
603738,泰晶科技,电子元件
600871,石化油服,石油天然气
002851,麦格米特,其他电气设备
300567,精测电子,通用设备
600106,重庆路桥,公路铁路
600354,敦煌种业,农业
001318,阳光乳业,食品
688081,兴图新科,通信设备
688055,龙腾光电,电子设备制造
601857,中国石油,石油天然气
688190,云路股份,金属非金属新材料
600874,创业环保,水务
300315,掌趣科技,互联网服务
600771,广誉远,中药生产
830832,齐鲁华信,化学原料
301469,恒达新材,造纸印刷
002734,利民股份,化肥农药
603113,金能科技,化学原料
603087,甘李药业,生物医药
600563,法拉电子,电子元件
001234,泰慕士,服装家纺
002488,金固股份,汽车
600273,嘉化能源,化学制品
600057,厦门象屿,物流
601236,红塔证券,非银行金融
600637,东方明珠,广播电视
600176,中国巨石,合成纤维及树脂
601808,中海油服,石油天然气
000686,东北证券,非银行金融
300958,建工修复,环保
300208,*ST中程,建筑施工
002997,瑞鹄模具,汽车
000908,*ST景峰,化学制药
603797,联泰环保,环保
601000,唐山港,港口航运
300237,美晨科技,汽车
300600,ST瑞科,船舶与海洋装备
301117,佳缘科技,计算机软件
601200,上海环境,环保
600501,航天晨光,通用设备
002523,天桥起重,通用设备
603182,嘉华股份,农业
600288,大恒科技,计算机软件
601921,浙版传媒,平面媒体
002385,大北农,畜牧业
002327,富安娜,服装家纺
603823,百合花,化学制品
300833,浩洋股份,照明设备
002948,青岛银行,银行
603855,华荣股份,专用设备
601318,中国平安,非银行金融
600649,城投控股,房地产开发
600375,*ST汉马,汽车
002269,美邦服饰,服装家纺
603879,ST永悦,合成纤维及树脂
000537,中绿电,电力
002449,国星光电,光电子器件
300221,银禧科技,化学制品
600864,哈投股份,非银行金融
002014,永新股份,造纸印刷
003029,吉大正元,计算机软件
301418,协昌科技,消费电子设备
688981,中芯国际,半导体
605368,蓝天燃气,燃气
300855,图南股份,金属非金属新材料
605011,杭州热电,电力
600905,三峡能源,电力
002459,晶澳科技,电源设备
000690,宝新能源,电力
688425,铁建重工,轨道交通设备
601098,中南传媒,平面媒体
688511,天微电子,电子设备制造
001317,三羊马,物流
300450,先导智能,通用设备
000998,隆平高科,农业
300606,金太阳,通用设备
000608,阳光股份,房地产开发
601939,建设银行,银行
300053,航宇微,卫星应用
000968,蓝焰控股,石油天然气
600982,宁波能源,电力
300059,东方财富,互联网金融
600075,新疆天业,化学原料
000987,越秀资本,非银行金融
688663,新风光,输变电设备
600866,星湖科技,农业
002400,省广集团,营销服务
002998,优彩资源,合成纤维及树脂
301332,德尔玛,小家电
300197,节能铁汉,环保
600262,北方股份,专用设备
605189,富春染织,纺织
300518,新迅达,计算机软件
002138,顺络电子,电子元件
605006,山东玻纤,合成纤维及树脂
603365,水星家纺,服装家纺
601311,骆驼股份,电源设备
600025,华能水电,电力
601006,大秦铁路,公路铁路
002344,海宁皮城,商业物业经营
603557,ST起步,服装家纺
600523,贵航股份,汽车
601068,中铝国际,建筑施工
002027,分众传媒,互联网服务
833266,生物谷,中药生产
000676,智度股份,营销服务
600149,廊坊发展,电力
301112,信邦智能,专用设备
600315,上海家化,化学制品
600726,华电能源,电力
600572,康恩贝,中药生产
002168,ST惠程,输变电设备
001336,楚环科技,专用设备
600117,西宁特钢,钢铁
002206,海 利 得,合成纤维及树脂
000966,长源电力,电力
002043,兔 宝 宝,其他建材
000893,亚钾国际,化肥农药
600906,财达证券,非银行金融
000709,河钢股份,钢铁
601162,天风证券,非银行金融
002088,鲁阳节能,耐火材料
000591,太阳能,电源设备
300280,紫天科技,营销服务
001231,农心科技,化肥农药
600533,栖霞建设,房地产开发
300587,天铁科技,化学制品
000526,学大教育,教育
300082,奥克股份,化学制品
002865,钧达股份,电源设备
002202,金风科技,电源设备
600778,友好集团,零售
600420,国药现代,化学制药
600004,白云机场,航空机场
002763,汇洁股份,服装家纺
000926,福星股份,房地产开发
688589,力合微,半导体
002314,南山控股,房地产开发
002056,横店东磁,电子器件
000058,深 赛 格,商业物业经营
688496,清越科技,电子器件
601868,中国能建,基础建设
603053,成都燃气,燃气
002946,新乳业,食品
300569,天能重工,电源设备
688210,统联精密,电子设备制造
000883,湖北能源,电力
688076,诺泰生物,生物医药
600935,华塑股份,化学制品
002678,珠江钢琴,文娱用品
000755,山西高速,公路铁路
002352,顺丰控股,物流
601368,绿城水务,水务
603729,龙韵股份,营销服务
603235,天新药业,食品
603833,欧派家居,家具
300103,达刚控股,专用设备
000059,华锦股份,石油天然气
002454,松芝股份,汽车
300595,欧普康视,医疗器械
603310,巍华新材,化学制品
301110,青木科技,互联网商务
600257,大湖股份,渔业
600993,马应龙,中药生产
600958,东方证券,非银行金融
601336,新华保险,非银行金融
601116,三江购物,零售
600166,福田汽车,汽车
601952,苏垦农发,农业
688063,派能科技,其他电气设备
300332,天壕能源,燃气
001330,博纳影业,影视动漫
603799,华友钴业,稀有金属
600633,浙数文化,互联网服务
600888,新疆众和,基本金属
600252,中恒集团,中药生产
300209,*ST有树,互联网商务
002554,惠博普,石油天然气
836892,广咨国际,专业服务
600768,宁波富邦,基本金属
688005,容百科技,电源设备
603180,金牌家居,家具
600159,大龙地产,房地产开发
002120,韵达股份,物流
000936,华西股份,合成纤维及树脂
603566,普莱柯,畜牧业
300844,山水比德,专业服务
600089,特变电工,输变电设备
832419,路斯股份,畜牧业
688619,罗普特,计算机软件
003016,欣贺股份,服装家纺
002263,大东南,化学制品
000782,恒申新材,合成纤维及树脂
837046,亿能电力,输变电设备
600989,宝丰能源,化学原料
600170,上海建工,建筑施工
688516,奥特维,专用设备
832000,安徽凤凰,汽车
301075,多瑞医药,化学制药
603356,华菱精工,通用设备
300939,秋田微,电子设备制造
002437,誉衡药业,化学制药
600925,苏能股份,煤炭
300405,科隆股份,化学制品
002293,罗莱生活,服装家纺
601009,南京银行,银行
002917,金奥博,化学制品
603733,仙鹤股份,造纸印刷
000767,晋控电力,电力
300172,中电环保,水务
300834,星辉环材,化学原料
000875,吉电股份,电力
833346,威贸电子,电子设备制造
603323,苏农银行,银行
601579,会稽山,饮料
002756,永兴材料,稀有金属
301233,盛帮股份,橡胶制品
300266,兴源环境,环保
002047,宝鹰股份,装修装饰
301577,美信科技,电子元件
300933,中辰股份,输变电设备
300217,东方电热,其他家电
000548,湖南投资,公路铁路
603719,良品铺子,食品
300664,鹏鹞环保,水务
601199,江南水务,水务
002360,同德化工,化学制品
002247,聚力文化,装修装饰
301024,霍普股份,专业服务
688779,五矿新能,金属非金属新材料
601928,凤凰传媒,平面媒体
000985,大庆华科,化学制品
002434,万里扬,汽车
300133,华策影视,影视动漫
000838,财信发展,房地产开发
000752,ST西发,饮料
301035,润丰股份,化肥农药
601555,东吴证券,非银行金融
002312,川发龙蟒,化学原料
000728,国元证券,非银行金融
002471,中超控股,输变电设备
002301,齐心集团,文娱用品
601860,紫金银行,银行
600188,兖矿能源,煤炭
601988,中国银行,银行
000031,大悦城,房地产开发
688148,芳源股份,金属非金属新材料
300791,仙乐健康,保健护理
000565,渝三峡A,化学制品
000997,新 大 陆,计算机硬件
002635,安洁科技,电子设备制造
603096,新经典,平面媒体
600962,国投中鲁,饮料
000999,华润三九,中药生产
601778,晶科科技,电源设备
300057,万顺新材,基本金属
603567,珍宝岛,中药生产
300062,中能电气,输变电设备
000650,仁和药业,中药生产
839729,永顺生物,畜牧业
600598,北大荒,农业
300232,洲明科技,光电子器件
605151,西上海,汽车
300294,博雅生物,生物医药
300653,正海生物,生物医药
600365,ST通葡,饮料
603208,江山欧派,家具
002064,华峰化学,合成纤维及树脂
603985,恒润股份,通用设备
600908,无锡银行,银行
000975,山金国际,贵金属
002333,罗普斯金,其他建材
601033,永兴股份,环保
601686,友发集团,钢铁
600167,联美控股,电力
300640,德艺文创,其他轻工
600109,国金证券,非银行金融
603848,好太太,家具
002809,红墙股份,化学制品
688517,金冠电气,输变电设备
601963,重庆银行,银行
300899,上海凯鑫,专用设备
301518,长华化学,化学原料
001266,宏英智能,通用设备
002085,万丰奥威,汽车
601390,中国中铁,基础建设
601065,江盐集团,化学原料
000791,甘肃能源,电力
301039,中集车辆,汽车
601788,光大证券,非银行金融
600621,华鑫股份,非银行金融
000937,冀中能源,煤炭
000631,顺发恒业,房地产开发
600850,电科数字,互联网服务
300711,广哈通信,通信设备
600031,三一重工,专用设备
000554,泰山石油,石油天然气
600561,江西长运,公路铁路
002958,青农商行,银行
300175,朗源股份,农业
600785,新华百货,零售
600475,华光环能,环保
300871,回盛生物,畜牧业
601377,兴业证券,非银行金融
688021,奥福环保,专用设备
002808,ST恒久,电子器件
002500,山西证券,非银行金融
603020,爱普股份,食品
000786,北新建材,其他建材
601333,广深铁路,公路铁路
601211,国泰君安,非银行金融
600665,天地源,房地产开发
600017,日照港,港口航运
600900,长江电力,电力
603518,锦泓集团,服装家纺
600293,三峡新材,玻璃
603661,恒林股份,家具
002129,TCL中环,电源设备
300962,中金辐照,专业服务
688513,苑东生物,化学制药
600008,首创环保,水务
600765,中航重机,通用设备
600236,桂冠电力,电力
603373,安邦护卫,专业服务
601618,中国中冶,建筑施工
002193,如意集团,纺织
001872,招商港口,港口航运
002054,德美化工,化学制品
001395,亚联机械,专用设备
600719,大连热电,电力
002225,濮耐股份,耐火材料
002999,天禾股份,化肥农药
601003,柳钢股份,钢铁
300708,聚灿光电,光电子器件
000722,湖南发展,电力
600575,淮河能源,物流
600487,亨通光电,通信设备
600339,中油工程,石油天然气
000969,安泰科技,金属非金属新材料
600513,联环药业,化学制药
002130,沃尔核材,电子器件
603318,水发燃气,燃气
002753,永东股份,化学制品
600903,贵州燃气,燃气
688230,芯导科技,半导体
601010,文峰股份,零售
600313,农发种业,农业
600127,金健米业,农业
300370,安控科技,输变电设备
301088,戎美股份,服装家纺
832110,雷特科技,电子设备制造
301043,绿岛风,其他电气设备
688459,哈铁科技,轨道交通设备
601619,嘉泽新能,电力
688189,南新制药,化学制药
600095,湘财股份,非银行金融
300948,冠中生态,环保
600116,三峡水利,电力
000630,铜陵有色,基本金属
600892,大晟文化,互联网服务
600479,千金药业,中药生产
002996,顺博合金,基本金属
300462,华铭智能,计算机硬件
002393,力生制药,化学制药
301057,汇隆新材,合成纤维及树脂
002116,中国海诚,基础建设
600308,华泰股份,造纸印刷
000983,山西焦煤,煤炭
836547,无锡晶海,化学制药
600987,航民股份,纺织
002658,雪迪龙,通用设备
688181,八亿时空,电子设备制造
300635,中达安,专业服务
603601,再升科技,合成纤维及树脂
603222,济民健康,化学制药
002038,双鹭药业,生物医药
301156,美农生物,畜牧业
605028,世茂能源,电力
603939,益丰药房,医药商业
300888,稳健医疗,医疗器械
300374,中铁装配,装修装饰
002973,侨银股份,环保
600794,保税科技,物流
301526,国际复材,玻璃
002167,东方锆业,稀有金属
001914,招商积余,房地产服务
600599,ST熊猫,化学制品
301338,凯格精机,专用设备
300712,永福股份,专业服务
688689,银河微电,半导体
002373,千方科技,计算机软件
688120,华海清科,电子设备制造
600189,泉阳泉,饮料
002035,华帝股份,小家电
688638,誉辰智能,专用设备
603829,洛凯股份,输变电设备
000719,中原传媒,平面媒体
601696,中银证券,非银行金融
002772,众兴菌业,农业
601117,中国化学,建筑施工
301115,建科股份,专业服务
688648,中邮科技,通用设备
300094,国联水产,渔业
605162,新中港,电力
603212,赛伍技术,化学制品
300287,飞利信,计算机软件
001337,四川黄金,贵金属
605050,福然德,物流
300224,正海磁材,金属非金属新材料
002596,海南瑞泽,其他建材
603163,圣晖集成,建筑施工
601818,光大银行,银行
002831,裕同科技,造纸印刷
301591,肯特股份,化学制品
002427,尤夫股份,合成纤维及树脂
002972,科安达,铁路设备
688025,杰普特,电子设备制造
600867,通化东宝,生物医药
000790,华神科技,中药生产
301077,星华新材,光电子器件
600123,兰花科创,煤炭
601878,浙商证券,非银行金融
002351,漫步者,消费电子设备
603429,集友股份,造纸印刷
000513,丽珠集团,化学制药
688285,高铁电气,基础建设
603285,键邦股份,化学新材料
300770,新媒股份,广播电视
300118,东方日升,电源设备
833230,欧康医药,生物医药
601001,晋控煤业,煤炭
300579,数字认证,计算机软件
600219,南山铝业,基本金属
871694,中裕科技,橡胶制品
600150,中国船舶,船舶与海洋装备
002959,小熊电器,小家电
002748,ST世龙,化学制品
601678,滨化股份,化学原料
603231,索宝蛋白,食品
001896,豫能控股,电力
688728,格科微,半导体
601022,宁波远洋,港口航运
600312,平高电气,输变电设备
688479,友车科技,计算机软件
301107,瑜欣电子,通用设备
001213,中铁特货,公路铁路
603183,建研院,建筑施工
600081,东风科技,汽车
600009,上海机场,航空机场
600020,中原高速,公路铁路
002673,西部证券,非银行金融
600547,山东黄金,贵金属
300158,振东制药,中药生产
600143,金发科技,化学新材料
600178,东安动力,汽车
603519,立霸股份,其他家电
601375,中原证券,非银行金融
601233,桐昆股份,合成纤维及树脂
600016,民生银行,银行
688132,邦彦技术,通信设备
002807,江阴银行,银行
301319,唯特偶,电子元件
688348,昱能科技,输变电设备
002835,同为股份,计算机硬件
002839,张家港行,银行
300921,南凌科技,通信运营
301178,天亿马,计算机软件
000039,中集集团,金属制品
300747,锐科激光,电子设备制造
301195,北路智控,计算机软件
600248,陕建股份,建筑施工
002401,中远海科,计算机软件
601096,宏盛华源,输变电设备
600791,京能置业,房地产开发
600971,恒源煤电,煤炭
000651,格力电器,白色家电
688519,南亚新材,电子设备制造
300889,爱克股份,光电子器件
603301,振德医疗,医疗器械
601989,中国重工,船舶与海洋装备
301293,三博脑科,医疗服务
002681,奋达科技,消费电子设备
300194,福安药业,化学制药
300756,金马游乐,专用设备
688726,拉普拉斯,光电子器件
002648,卫星化学,化学原料
002803,吉宏股份,互联网服务
301203,国泰环保,环保
603017,中衡设计,建筑施工
001286,陕西能源,电力
002882,金龙羽,输变电设备
300755,华致酒行,零售
600287,ST舜天,贸易
000878,云南铜业,基本金属
603696,安记食品,食品
605009,豪悦护理,其他轻工
301589,诺瓦星云,计算机硬件
002641,公元股份,其他建材
301239,普瑞眼科,医疗服务
301446,福事特,通用设备
600985,淮北矿业,煤炭
600030,中信证券,非银行金融
300854,中兰环保,环保
301048,金鹰重工,铁路设备
002243,力合科创,造纸印刷
603021,山东华鹏,玻璃
002074,国轩高科,电源设备
603213,镇洋发展,化学原料
002910,庄园牧场,食品
002121,科陆电子,输变电设备
000812,陕西金叶,造纸印刷
300555,ST路通,通信设备
603580,艾艾精工,化学制品
688153,唯捷创芯,电子设备制造
600822,上海物贸,汽车
688259,创耀科技,半导体
603798,康普顿,石油天然气
600643,爱建集团,非银行金融
000862,银星能源,电力
002694,顾地科技,其他建材
000931,中 关 村,生物医药
002479,富春环保,环保
688528,秦川物联,通用设备
000507,珠海港,港口航运
000012,南  玻A,玻璃
300464,星徽股份,互联网商务
688233,神工股份,半导体
002863,今飞凯达,汽车
002990,盛视科技,互联网服务
002547,春兴精工,电子设备制造
688298,东方生物,生物医药
600734,实达集团,消费电子设备
300298,三诺生物,医疗器械
603176,汇通集团,建筑施工
300155,安居宝,电子设备制造
600638,新黄浦,房地产开发
603090,宏盛股份,通用设备
601598,中国外运,物流
002871,伟隆股份,通用设备
000802,北京文化,影视动漫
000166,申万宏源,非银行金融
600000,浦发银行,银行
002413,雷科防务,航空航天装备
002391,长青股份,化肥农药
600530,交大昂立,保健护理
603331,百达精工,通用设备
603001,奥康国际,服装家纺
600279,重庆港,港口航运
600979,广安爱众,电力
301559,中集环科,金属制品
600156,华升股份,纺织
002571,德力股份,其他轻工
002336,*ST人乐,零售
600505,西昌电力,电力
003011,海象新材,家具
301175,中科环保,环保
601658,邮储银行,银行
000803,山高环能,环保
600510,黑牡丹,房地产开发
301103,何氏眼科,医疗服务
603010,万盛股份,化学制品
002878,元隆雅图,营销服务
002890,弘宇股份,专用设备
688216,气派科技,半导体
002559,亚威股份,通用设备
301270,汉仪股份,计算机软件
000887,中鼎股份,汽车
002870,香山股份,汽车
002237,恒邦股份,贵金属
603701,德宏股份,汽车
000538,云南白药,中药生产
301059,金三江,化学制药
601956,东贝集团,通用设备
002144,宏达高科,纺织
000525,ST红太阳,化肥农药
600185,格力地产,房地产开发
002883,中设股份,专业服务
600909,华安证券,非银行金融
600060,海信视像,视听器材
002791,坚朗五金,其他建材
600028,中国石化,石油天然气
600380,健康元,化学制药
688057,金达莱,专用设备
601997,贵阳银行,银行
002207,准油股份,石油天然气
000001,平安银行,银行
601169,北京银行,银行
300883,龙利得,造纸印刷
300692,中环环保,水务
300050,世纪鼎利,通信设备
603976,正川股份,医疗器械
688049,炬芯科技,半导体
002820,桂发祥,食品
603307,扬州金泉,纺织
000595,宝塔实业,通用设备
600787,中储股份,物流
000958,电投产融,电力
600585,海螺水泥,水泥
300393,中来股份,电源设备
301550,斯菱股份,汽车
300575,中旗股份,化肥农药
002858,力盛体育,体育
301113,雅艺科技,家具
002264,新 华 都,互联网服务
301348,蓝箭电子,半导体
002404,嘉欣丝绸,纺织
603273,天元智能,专用设备
600613,神奇制药,中药生产
000020,深华发A,电子设备制造
300906,日月明,铁路设备
002971,和远气体,化学制品
301522,上大股份,金属制品
300071,福石控股,营销服务
002199,东晶电子,电子元件
600969,郴电国际,电力
002967,广电计量,专业服务
601179,中国西电,输变电设备
603578,三星新材,白色家电
002560,通达股份,输变电设备
301596,瑞迪智驱,通用设备
600721,百花医药,医疗服务
002855,捷荣技术,电子元件
300787,海能实业,电子设备制造
688192,迪哲医药-U,生物医药
688588,凌志软件,计算机软件
600233,圆通速递,物流
601919,中远海控,港口航运
002416,爱施德,消费电子设备
603168,莎普爱思,化学制药
301071,力量钻石,金属非金属新材料
300129,泰胜风能,电源设备
603630,拉芳家化,化学制品
300845,捷安高科,计算机软件
605499,东鹏饮料,饮料
002198,嘉应制药,中药生产
600268,国电南自,输变电设备
002715,登云股份,汽车
300169,天晟新材,化学制品
301055,张小泉,金属制品
601101,昊华能源,煤炭
688046,药康生物,生物医药
832662,方盛股份,通用设备
002531,天顺风能,电源设备
002187,广百股份,零售
600584,长电科技,半导体
001378,德冠新材,化学制品
603586,金麒麟,汽车
000605,渤海股份,水务
002842,翔鹭钨业,稀有金属
002799,环球印务,造纸印刷
002769,普路通,物流
688110,东芯股份,半导体
300706,阿石创,半导体
002455,百川股份,化学制品
002615,哈尔斯,其他轻工
600499,科达制造,专用设备
600733,北汽蓝谷,汽车
605365,立达信,照明设备
834765,美之高,家具
600826,兰生股份,专业服务
002274,华昌化工,化肥农药
600976,健民集团,中药生产
601066,中信建投,非银行金融
600834,申通地铁,公路铁路
002812,恩捷股份,金属非金属新材料
300534,陇神戎发,中药生产
000623,吉林敖东,中药生产
600814,杭州解百,零售
300483,首华燃气,石油天然气
002331,皖通科技,计算机软件
603013,亚普股份,汽车
605358,立昂微,半导体
300369,绿盟科技,计算机软件
605066,天正电气,其他电气设备
000989,ST九芝,中药生产
300820,英杰电气,其他电气设备
002395,双象股份,化学制品
603229,奥翔药业,化学制药
835174,五新隧装,专用设备
301383,天键股份,消费电子设备
601519,大智慧,互联网金融
301516,中远通,电源设备
603106,恒银科技,计算机硬件
002737,葵花药业,中药生产
600865,百大集团,零售
300655,晶瑞电材,化学原料
300572,安车检测,通用设备
002357,富临运业,公路铁路
600085,同仁堂,中药生产
603937,丽岛新材,基本金属
600876,凯盛新能,玻璃
002033,丽江股份,休闲服务
831445,龙竹科技,家具
002334,英威腾,其他电气设备
605167,利柏特,建筑施工
600827,百联股份,零售
603598,引力传媒,营销服务
301025,读客文化,平面媒体
601985,中国核电,电力
002636,金安国纪,电子元件
688085,三友医疗,医疗器械
002873,新天药业,中药生产
688305,科德数控,通用设备
603713,密尔克卫,物流
002090,金智科技,输变电设备
300426,唐德影视,影视动漫
603860,中公高科,专业服务
600769,祥龙电业,水务
300793,佳禾智能,电子设备制造
300428,立中集团,汽车
603328,依顿电子,电子元件
300886,华业香料,化学制品
600739,辽宁成大,生物医药
603928,兴业股份,化学原料
600230,沧州大化,化学原料
601698,中国卫通,通信运营
002126,银轮股份,汽车
605099,共创草坪,其他轻工
300788,中信出版,平面媒体
301329,信音电子,电子器件
300474,景嘉微,电子设备制造
300551,古鳌科技,计算机硬件
301468,博盈特焊,专用设备
300818,耐普矿机,专用设备
002111,威海广泰,专用设备
688276,百克生物,生物医药
688092,爱科科技,专用设备
300690,双一科技,电源设备
300065,海兰信,船舶与海洋装备
301508,中机认检,专业服务
688707,振华新材,金属非金属新材料
600211,西藏药业,化学制药
002026,山东威达,通用设备
301395,仁信新材,化学原料
600508,上海能源,煤炭
601699,潞安环能,煤炭
002407,多氟多,化学原料
600703,三安光电,光电子器件
301125,腾亚精工,通用设备
300961,深水海纳,环保
603408,建霖家居,化学制品
603707,健友股份,化学制药
002497,雅化集团,稀有金属
603739,蔚蓝生物,畜牧业
603768,常青股份,汽车
605196,华通线缆,输变电设备
688306,均普智能,汽车
002802,洪汇新材,合成纤维及树脂
601811,新华文轩,教育
001387,雪祺电气,其他电气设备
872808,曙光数创,通用设备
002271,东方雨虹,其他建材
300851,交大思诺,计算机软件
600377,宁沪高速,公路铁路
002080,中材科技,合成纤维及树脂
601163,三角轮胎,橡胶制品
605077,华康股份,食品
002792,通宇通讯,通信设备
001289,龙源电力,电力
000066,中国长城,计算机硬件
002007,华兰生物,生物医药
001373,翔腾新材,电子器件
688396,华润微,半导体
000792,盐湖股份,化肥农药
301100,风光股份,化学制品
600088,中视传媒,影视动漫
300139,晓程科技,贵金属
688334,西高院,专业服务
300594,朗进科技,铁路设备
688020,方邦股份,电子元件
300710,万隆光电,通信设备
688530,欧莱新材,半导体
688193,仁度生物,生物医药
603988,中电电机,电机
301276,嘉曼服饰,纺织
300720,海川智能,通用设备
002487,大金重工,金属制品
301565,中仑新材,化学制品
603097,江苏华辰,输变电设备
301598,博科测试,汽车
600694,大商股份,零售
688237,超卓航科,航空航天装备
605289,罗曼股份,建筑施工
600566,济川药业,化学制药
301234,五洲医疗,医疗器械
605369,拱东医疗,医疗器械
301363,美好医疗,医疗器械
688087,英科再生,化学制品
688399,硕世生物,生物医药
688368,晶丰明源,电源设备
839946,华阳变速,汽车
836675,秉扬科技,金属非金属新材料
836260,中寰股份,通用设备
831370,新安洁,环保
688722,同益中,合成纤维及树脂
688681,科汇股份,其他电气设备
688653,康希通信,半导体
688551,科威尔,电源设备
688538,和辉光电-U,电子器件
688455,科捷智能,通用设备
688370,丛麟科技,环保
688310,迈得医疗,医疗器械
688308,欧科亿,金属制品
688175,高凌信息,通信设备
605005,合兴股份,汽车
603998,方盛制药,中药生产
603980,吉华集团,化学制品
603869,ST智知,计算机软件
603861,白云电器,输变电设备
603811,诚意药业,化学制药
603718,海利生物,畜牧业
603685,晨丰科技,照明设备
603676,卫信康,化学制药
603458,勘设股份,专业服务
603381,永臻股份,其他电气设备
603269,海鸥股份,通用设备
603217,元利科技,化学制品
603209,兴通股份,港口航运
603169,兰石重装,专用设备
603162,海通发展,港口航运
603159,上海亚虹,化学制品
603130,云中马,纺织
603116,红蜻蜓,服装家纺
603105,芯能科技,电源设备
603041,美思德,化学原料
603028,赛福天,电源设备
603025,大豪科技,电子设备制造
601991,大唐发电,电力
601975,招商南油,港口航运
601880,辽港股份,港口航运
601872,招商轮船,港口航运
601866,中远海发,港口航运
601827,三峰环境,环保
601800,中国交建,基础建设
601666,平煤股份,煤炭
601611,中国核建,建筑施工
601588,北辰实业,房地产开发
601518,吉林高速,公路铁路
601330,绿色动力,环保
601326,秦港股份,港口航运
601198,东兴证券,非银行金融
601107,四川成渝,公路铁路
601099,太平洋,非银行金融
601018,宁波港,港口航运
601015,陕西黑猫,煤炭
601005,重庆钢铁,钢铁
600966,博汇纸业,造纸印刷
600939,重庆建工,建筑施工
600808,马钢股份,钢铁
600716,凤凰股份,房地产开发
600689,上海三毛,贸易
600676,交运股份,物流
600661,昂立教育,教育
600653,申华控股,汽车
600626,申达股份,汽车
600617,国新能源,燃气
600611,大众交通,汽车
600606,绿地控股,房地产开发
600567,山鹰国际,造纸印刷
600526,菲达环保,专用设备
600518,康美药业,中药生产
600516,方大炭素,金属非金属新材料
600507,方大特钢,钢铁
600483,福能股份,电力
600477,杭萧钢构,钢结构
600467,好当家,渔业
600455,博通股份,计算机软件
600395,盘江股份,煤炭
600381,ST春天,中药生产
600368,五洲交通,公路铁路
600351,亚宝药业,中药生产
600348,华阳股份,煤炭
600340,华夏幸福,房地产开发
600323,瀚蓝环境,环保
600307,酒钢宏兴,钢铁
600283,钱江水利,水务
600266,城建发展,房地产开发
600261,阳光照明,照明设备
600249,两面针,化学制品
600239,云南城投,房地产开发
